"","X.1","X","qElim1","qExtinct1","qElimWithDogs1","qNoElimWithDogs1"
"32291",32291,"result.11666",5,0,5,0
"32292",32292,"result.11667",5,0,5,0
"32293",32293,"result.11668",5,0,5,0
"32294",32294,"result.11669",5,0,5,0
"32295",32295,"result.11670",5,0,5,0
"32296",32296,"result.11671",4,0,4,1
"32297",32297,"result.11672",4,0,4,1
"32298",32298,"result.11673",5,0,5,0
"32299",32299,"result.11674",3,0,3,2
"32300",32300,"result.11675",4,0,4,1
"32301",32301,"result.11676",5,0,5,0
"32302",32302,"result.11677",5,0,5,0
"32303",32303,"result.11678",5,0,5,0
"32304",32304,"result.11679",5,0,5,0
"32305",32305,"result.11680",5,0,5,0
"32306",32306,"result.11681",5,0,5,0
"32307",32307,"result.11682",5,0,5,0
"32308",32308,"result.11683",5,0,5,0
"32309",32309,"result.11684",5,0,5,0
"32310",32310,"result.11685",5,0,5,0
"32311",32311,"result.11686",5,0,5,0
"32312",32312,"result.11687",5,0,5,0
"32313",32313,"result.11688",5,0,5,0
"32314",32314,"result.11689",5,0,5,0
"32315",32315,"result.11690",5,0,5,0
"32316",32316,"result.11691",5,0,5,0
"32317",32317,"result.11692",5,0,5,0
"32318",32318,"result.11693",5,0,5,0
"32319",32319,"result.11694",5,0,5,0
"32320",32320,"result.11695",5,0,5,0
"32321",32321,"result.11696",5,0,5,0
"32322",32322,"result.11697",4,0,4,1
"32323",32323,"result.11698",5,0,5,0
"32324",32324,"result.11699",5,0,5,0
"32325",32325,"result.11700",5,0,5,0
"32326",32326,"result.11701",5,0,5,0
"32327",32327,"result.11702",5,0,5,0
"32328",32328,"result.11703",5,0,5,0
"32329",32329,"result.11704",5,0,5,0
"32330",32330,"result.11705",5,0,5,0
"32331",32331,"result.11706",5,0,5,0
"32332",32332,"result.11707",5,0,5,0
"32333",32333,"result.11708",5,0,5,0
"32334",32334,"result.11709",5,0,5,0
"32335",32335,"result.11710",5,0,5,0
"32336",32336,"result.11711",5,0,5,0
"32337",32337,"result.11712",5,0,5,0
"32338",32338,"result.11713",5,0,5,0
"32339",32339,"result.11714",5,0,5,0
"32340",32340,"result.11715",5,0,5,0
"32341",32341,"result.11716",5,0,5,0
"32342",32342,"result.11717",5,0,5,0
"32343",32343,"result.11718",5,0,5,0
"32344",32344,"result.11719",5,0,5,0
"32345",32345,"result.11720",5,0,5,0
"32346",32346,"result.11721",4,0,4,1
"32347",32347,"result.11722",5,0,5,0
"32348",32348,"result.11723",5,0,5,0
"32349",32349,"result.11724",5,0,5,0
"32350",32350,"result.11725",5,0,5,0
"32351",32351,"result.11726",5,0,5,0
"32352",32352,"result.11727",5,0,5,0
"32353",32353,"result.11728",5,0,5,0
"32354",32354,"result.11729",5,0,5,0
"32355",32355,"result.11730",5,0,5,0
"32356",32356,"result.11731",5,0,5,0
"32357",32357,"result.11732",5,0,5,0
"32358",32358,"result.11733",5,0,5,0
"32359",32359,"result.11734",5,0,5,0
"32360",32360,"result.11735",5,0,5,0
"32361",32361,"result.11736",5,0,5,0
"32362",32362,"result.11737",5,0,5,0
"32363",32363,"result.11738",5,0,5,0
"32364",32364,"result.11739",5,0,5,0
"32365",32365,"result.11740",4,0,4,1
"32366",32366,"result.11741",5,0,5,0
"32367",32367,"result.11742",5,0,5,0
"32368",32368,"result.11743",5,0,5,0
"32369",32369,"result.11744",5,0,5,0
"32370",32370,"result.11745",5,0,5,0
"32371",32371,"result.11746",5,0,5,0
"32372",32372,"result.11747",5,0,5,0
"32373",32373,"result.11748",5,0,5,0
"32374",32374,"result.11749",5,0,5,0
"32375",32375,"result.11750",5,0,5,0
"32376",32376,"result.11751",5,0,5,0
"32377",32377,"result.11752",5,0,5,0
"32378",32378,"result.11753",5,0,5,0
"32379",32379,"result.11754",5,0,5,0
"32380",32380,"result.11755",5,0,5,0
"32381",32381,"result.11756",5,0,5,0
"32382",32382,"result.11757",5,0,5,0
"32383",32383,"result.11758",5,0,5,0
"32384",32384,"result.11759",5,0,5,0
"32385",32385,"result.11760",5,0,5,0
"32386",32386,"result.11761",5,0,5,0
"32387",32387,"result.11762",5,0,5,0
"32388",32388,"result.11763",5,0,5,0
"32389",32389,"result.11764",5,0,5,0
"32390",32390,"result.11765",5,0,5,0
"32391",32391,"result.11766",5,0,5,0
"32392",32392,"result.11767",5,0,5,0
"32393",32393,"result.11768",5,0,5,0
"32394",32394,"result.11769",5,0,5,0
"32395",32395,"result.11770",4,0,4,1
"32396",32396,"result.11771",5,0,5,0
"32397",32397,"result.11772",5,0,5,0
"32398",32398,"result.11773",5,0,5,0
"32399",32399,"result.11774",4,0,4,1
"32400",32400,"result.11775",5,0,5,0
"32401",32401,"result.11776",5,0,5,0
"32402",32402,"result.11777",5,0,5,0
"32403",32403,"result.11778",5,0,5,0
"32404",32404,"result.11779",5,0,5,0
"32405",32405,"result.11780",5,0,5,0
"32406",32406,"result.11781",5,0,5,0
"32407",32407,"result.11782",5,0,5,0
"32408",32408,"result.11783",5,0,5,0
"32409",32409,"result.11784",5,0,5,0
"32410",32410,"result.11785",5,0,5,0
"32411",32411,"result.11786",5,0,5,0
"32412",32412,"result.11787",5,0,5,0
"32413",32413,"result.11788",4,0,4,1
"32414",32414,"result.11789",5,0,5,0
"32415",32415,"result.11790",5,0,5,0
"32416",32416,"result.11791",5,0,5,0
"32417",32417,"result.11792",5,0,5,0
"32418",32418,"result.11793",5,0,5,0
"32419",32419,"result.11794",5,0,5,0
"32420",32420,"result.11795",5,0,5,0
"32421",32421,"result.11796",5,0,5,0
"32422",32422,"result.11797",5,0,5,0
"32423",32423,"result.11798",5,0,5,0
"32424",32424,"result.11799",5,0,5,0
"32425",32425,"result.11800",5,0,5,0
"32426",32426,"result.11801",5,0,5,0
"32427",32427,"result.11802",5,0,5,0
"32428",32428,"result.11803",5,0,5,0
"32429",32429,"result.11804",5,0,5,0
"32430",32430,"result.11805",5,0,5,0
"32431",32431,"result.11806",5,0,5,0
"32432",32432,"result.11807",5,0,5,0
"32433",32433,"result.11808",5,0,5,0
"32434",32434,"result.11809",5,0,5,0
"32435",32435,"result.11810",5,0,5,0
"32436",32436,"result.11811",5,0,5,0
"32437",32437,"result.11812",5,0,5,0
"32438",32438,"result.11813",5,0,5,0
"32439",32439,"result.11814",5,0,5,0
"32440",32440,"result.11815",5,0,5,0
"32441",32441,"result.11816",4,0,4,1
"32442",32442,"result.11817",5,0,5,0
"32443",32443,"result.11818",5,0,5,0
"32444",32444,"result.11819",5,0,5,0
"32445",32445,"result.11820",5,0,5,0
"32446",32446,"result.11821",5,0,5,0
"32447",32447,"result.11822",5,0,5,0
"32448",32448,"result.11823",5,0,5,0
"32449",32449,"result.11824",5,0,5,0
"32450",32450,"result.11825",5,0,5,0
"32451",32451,"result.11826",5,0,5,0
"32452",32452,"result.11827",5,0,5,0
"32453",32453,"result.11828",5,0,5,0
"32454",32454,"result.11829",5,0,5,0
"32455",32455,"result.11830",5,0,5,0
"32456",32456,"result.11831",5,0,5,0
"32457",32457,"result.11832",5,0,5,0
"32458",32458,"result.11833",5,0,5,0
"32459",32459,"result.11834",5,0,5,0
"32460",32460,"result.11835",5,0,5,0
"32461",32461,"result.11836",5,0,5,0
"32462",32462,"result.11837",5,0,5,0
"32463",32463,"result.11838",5,0,5,0
"32464",32464,"result.11839",5,0,5,0
"32465",32465,"result.11840",5,0,5,0
"32466",32466,"result.11841",5,0,5,0
"32467",32467,"result.11842",5,0,5,0
"32468",32468,"result.11843",5,0,5,0
"32469",32469,"result.11844",5,0,5,0
"32470",32470,"result.11845",5,0,5,0
"32471",32471,"result.11846",5,0,5,0
"32472",32472,"result.11847",5,0,5,0
"32473",32473,"result.11848",5,0,5,0
"32474",32474,"result.11849",5,0,5,0
"32475",32475,"result.11850",5,0,5,0
"32476",32476,"result.11851",5,0,5,0
"32477",32477,"result.11852",5,0,5,0
"32478",32478,"result.11853",5,0,5,0
"32479",32479,"result.11854",5,0,5,0
"32480",32480,"result.11855",5,0,5,0
"32481",32481,"result.11856",5,0,5,0
"32482",32482,"result.11857",5,0,5,0
"32483",32483,"result.11858",5,0,5,0
"32484",32484,"result.11859",5,0,5,0
"32485",32485,"result.11860",5,0,5,0
"32486",32486,"result.11861",5,0,5,0
"32487",32487,"result.11862",5,0,5,0
"32488",32488,"result.11863",5,0,5,0
"32489",32489,"result.11864",5,0,5,0
"32490",32490,"result.11865",5,0,5,0
"32491",32491,"result.11866",5,0,5,0
"32492",32492,"result.11867",5,0,5,0
"32493",32493,"result.11868",5,0,5,0
"32494",32494,"result.11869",5,0,5,0
"32495",32495,"result.11870",5,0,5,0
"32496",32496,"result.11871",5,0,5,0
"32497",32497,"result.11872",5,0,5,0
"32498",32498,"result.11873",5,0,5,0
"32499",32499,"result.11874",5,0,5,0
"32500",32500,"result.11875",4,0,4,1
"32501",32501,"result.11876",5,0,5,0
"32502",32502,"result.11877",5,0,5,0
"32503",32503,"result.11878",5,0,5,0
"32504",32504,"result.11879",5,0,5,0
"32505",32505,"result.11880",5,0,5,0
"32506",32506,"result.11881",5,0,5,0
"32507",32507,"result.11882",5,0,5,0
"32508",32508,"result.11883",5,0,5,0
"32509",32509,"result.11884",5,0,5,0
"32510",32510,"result.11885",5,0,5,0
"32511",32511,"result.11886",5,0,5,0
"32512",32512,"result.11887",5,0,5,0
"32513",32513,"result.11888",5,0,5,0
"32514",32514,"result.11889",5,0,5,0
"32515",32515,"result.11890",5,0,5,0
"32516",32516,"result.11891",5,0,5,0
"32517",32517,"result.11892",5,0,5,0
"32518",32518,"result.11893",5,0,5,0
"32519",32519,"result.11894",5,0,5,0
"32520",32520,"result.11895",5,0,5,0
"32521",32521,"result.11896",5,0,5,0
"32522",32522,"result.11897",5,0,5,0
"32523",32523,"result.11898",5,0,5,0
"32524",32524,"result.11899",5,0,5,0
"32525",32525,"result.11900",5,0,5,0
"32526",32526,"result.11901",5,0,5,0
"32527",32527,"result.11902",5,0,5,0
"32528",32528,"result.11903",5,0,5,0
"32529",32529,"result.11904",5,0,5,0
"32530",32530,"result.11905",5,0,5,0
"32531",32531,"result.11906",5,0,5,0
"32532",32532,"result.11907",5,0,5,0
"32533",32533,"result.11908",5,0,5,0
"32534",32534,"result.11909",5,0,5,0
"32535",32535,"result.11910",5,0,5,0
"32536",32536,"result.11911",5,0,5,0
"32537",32537,"result.11912",5,0,5,0
"32538",32538,"result.11913",5,0,5,0
"32539",32539,"result.11914",5,0,5,0
"32540",32540,"result.11915",5,0,5,0
"32541",32541,"result.11916",5,0,5,0
"32542",32542,"result.11917",5,0,5,0
"32543",32543,"result.11918",5,0,5,0
"32544",32544,"result.11919",5,0,5,0
"32545",32545,"result.11920",5,0,5,0
"32546",32546,"result.11921",5,0,5,0
"32547",32547,"result.11922",5,0,5,0
"32548",32548,"result.11923",5,0,5,0
"32549",32549,"result.11924",5,0,5,0
"32550",32550,"result.11925",5,0,5,0
"32551",32551,"result.11926",5,0,5,0
"32552",32552,"result.11927",5,0,5,0
"32553",32553,"result.11928",5,0,5,0
"32554",32554,"result.11929",5,0,5,0
"32555",32555,"result.11930",5,0,5,0
"32556",32556,"result.11931",5,0,5,0
"32557",32557,"result.11932",5,0,5,0
"32558",32558,"result.11933",5,0,5,0
"32559",32559,"result.11934",5,0,5,0
"32560",32560,"result.11935",5,0,5,0
"32561",32561,"result.11936",5,0,5,0
"32562",32562,"result.11937",5,0,5,0
"32563",32563,"result.11938",5,0,5,0
"32564",32564,"result.11939",5,0,5,0
"32565",32565,"result.11940",5,0,5,0
"32566",32566,"result.11941",5,0,5,0
"32567",32567,"result.11942",5,0,5,0
"32568",32568,"result.11943",5,0,5,0
"32569",32569,"result.11944",5,0,5,0
"32570",32570,"result.11945",5,0,5,0
"32571",32571,"result.11946",5,0,5,0
"32572",32572,"result.11947",5,0,5,0
"32573",32573,"result.11948",5,0,5,0
"32574",32574,"result.11949",5,0,5,0
"32575",32575,"result.11950",5,0,5,0
"32576",32576,"result.11951",5,0,5,0
"32577",32577,"result.11952",5,0,5,0
"32578",32578,"result.11953",5,0,5,0
"32579",32579,"result.11954",5,0,5,0
"32580",32580,"result.11955",5,0,5,0
"32581",32581,"result.11956",5,0,5,0
"32582",32582,"result.11957",5,0,5,0
"32583",32583,"result.11958",5,0,5,0
"32584",32584,"result.11959",5,0,5,0
"32585",32585,"result.11960",5,0,5,0
"32586",32586,"result.11961",5,0,5,0
"32587",32587,"result.11962",5,0,5,0
"32588",32588,"result.11963",5,0,5,0
"32589",32589,"result.11964",5,0,5,0
"32590",32590,"result.11965",5,0,5,0
"32591",32591,"result.11966",5,0,5,0
"32592",32592,"result.11967",5,0,5,0
"32593",32593,"result.11968",5,0,5,0
"32594",32594,"result.11969",5,0,5,0
"32595",32595,"result.11970",5,0,5,0
"32596",32596,"result.11971",5,0,5,0
"32597",32597,"result.11972",5,0,5,0
"32598",32598,"result.11973",5,0,5,0
"32599",32599,"result.11974",5,0,5,0
"32600",32600,"result.11975",5,0,5,0
"32601",32601,"result.11976",5,0,5,0
"32602",32602,"result.11977",5,0,5,0
"32603",32603,"result.11978",5,0,5,0
"32604",32604,"result.11979",5,0,5,0
"32605",32605,"result.11980",5,0,5,0
"32606",32606,"result.11981",5,0,5,0
"32607",32607,"result.11982",5,0,5,0
"32608",32608,"result.11983",5,0,5,0
"32609",32609,"result.11984",5,0,5,0
"32610",32610,"result.11985",5,0,5,0
"32611",32611,"result.11986",5,0,5,0
"32612",32612,"result.11987",5,0,5,0
"32613",32613,"result.11988",5,0,5,0
"32614",32614,"result.11989",5,0,5,0
"32615",32615,"result.11990",5,0,5,0
"32616",32616,"result.11991",5,0,5,0
"32617",32617,"result.11992",5,0,5,0
"32618",32618,"result.11993",5,0,5,0
"32619",32619,"result.11994",5,0,5,0
"32620",32620,"result.11995",5,0,5,0
"32621",32621,"result.11996",5,0,5,0
"32622",32622,"result.11997",5,0,5,0
"32623",32623,"result.11998",5,0,5,0
"32624",32624,"result.11999",5,0,5,0
"32625",32625,"result.12000",5,0,5,0
"32626",32626,"result.12001",5,0,5,0
"32627",32627,"result.12002",5,0,5,0
"32628",32628,"result.12003",5,0,5,0
"32629",32629,"result.12004",5,0,5,0
"32630",32630,"result.12005",5,0,5,0
"32631",32631,"result.12006",5,0,5,0
"32632",32632,"result.12007",5,0,5,0
"32633",32633,"result.12008",5,0,5,0
"32634",32634,"result.12009",5,0,5,0
"32635",32635,"result.12010",5,0,5,0
"32636",32636,"result.12011",5,0,5,0
"32637",32637,"result.12012",5,0,5,0
"32638",32638,"result.12013",5,0,5,0
"32639",32639,"result.12014",5,0,5,0
"32640",32640,"result.12015",5,0,5,0
"32641",32641,"result.12016",5,0,5,0
"32642",32642,"result.12017",5,0,5,0
"32643",32643,"result.12018",5,0,5,0
"32644",32644,"result.12019",5,0,5,0
"32645",32645,"result.12020",5,0,5,0
"32646",32646,"result.12021",5,0,5,0
"32647",32647,"result.12022",5,0,5,0
"32648",32648,"result.12023",5,0,5,0
"32649",32649,"result.12024",5,0,5,0
"32650",32650,"result.12025",5,0,5,0
"32651",32651,"result.12026",5,0,5,0
"32652",32652,"result.12027",5,0,5,0
"32653",32653,"result.12028",5,0,5,0
"32654",32654,"result.12029",5,0,5,0
"32655",32655,"result.12030",5,0,5,0
"32656",32656,"result.12031",5,0,5,0
"32657",32657,"result.12032",5,0,5,0
"32658",32658,"result.12033",5,0,5,0
"32659",32659,"result.12034",5,0,5,0
"32660",32660,"result.12035",5,0,5,0
"32661",32661,"result.12036",5,0,5,0
"32662",32662,"result.12037",5,0,5,0
"32663",32663,"result.12038",5,0,5,0
"32664",32664,"result.12039",5,0,5,0
"32665",32665,"result.12040",5,0,5,0
"32666",32666,"result.12041",5,0,5,0
"32667",32667,"result.12042",5,0,5,0
"32668",32668,"result.12043",5,0,5,0
"32669",32669,"result.12044",5,0,5,0
"32670",32670,"result.12045",5,0,5,0
"32671",32671,"result.12046",5,0,5,0
"32672",32672,"result.12047",5,0,5,0
"32673",32673,"result.12048",5,0,5,0
"32674",32674,"result.12049",5,0,5,0
"32675",32675,"result.12050",5,0,5,0
"32676",32676,"result.12051",5,0,5,0
"32677",32677,"result.12052",5,0,5,0
"32678",32678,"result.12053",5,0,5,0
"32679",32679,"result.12054",5,0,5,0
"32680",32680,"result.12055",5,0,5,0
"32681",32681,"result.12056",5,0,5,0
"32682",32682,"result.12057",5,0,5,0
"32683",32683,"result.12058",5,0,5,0
"32684",32684,"result.12059",5,0,5,0
"32685",32685,"result.12060",5,0,5,0
"32686",32686,"result.12061",5,0,5,0
"32687",32687,"result.12062",5,0,5,0
"32688",32688,"result.12063",5,0,5,0
"32689",32689,"result.12064",5,0,5,0
"32690",32690,"result.12065",5,0,5,0
"32691",32691,"result.12066",5,0,5,0
"32692",32692,"result.12067",5,0,5,0
"32693",32693,"result.12068",5,0,5,0
"32694",32694,"result.12069",5,0,5,0
"32695",32695,"result.12070",5,0,5,0
"32696",32696,"result.12071",5,0,5,0
"32697",32697,"result.12072",5,0,5,0
"32698",32698,"result.12073",5,0,5,0
"32699",32699,"result.12074",5,0,5,0
"32700",32700,"result.12075",5,0,5,0
"32701",32701,"result.12076",5,0,5,0
"32702",32702,"result.12077",5,0,5,0
"32703",32703,"result.12078",5,0,5,0
"32704",32704,"result.12079",5,0,5,0
"32705",32705,"result.12080",5,0,5,0
"32706",32706,"result.12081",5,0,5,0
"32707",32707,"result.12082",5,0,5,0
"32708",32708,"result.12083",5,0,5,0
"32709",32709,"result.12084",5,0,5,0
"32710",32710,"result.12085",5,0,5,0
"32711",32711,"result.12086",5,0,5,0
"32712",32712,"result.12087",5,0,5,0
"32713",32713,"result.12088",5,0,5,0
"32714",32714,"result.12089",5,0,5,0
"32715",32715,"result.12090",5,0,5,0
"32716",32716,"result.12091",5,0,5,0
"32717",32717,"result.12092",5,0,5,0
"32718",32718,"result.12093",5,0,5,0
"32719",32719,"result.12094",5,0,5,0
"32720",32720,"result.12095",5,0,5,0
"32721",32721,"result.12096",5,0,5,0
"32722",32722,"result.12097",5,0,5,0
"32723",32723,"result.12098",5,0,5,0
"32724",32724,"result.12099",5,0,5,0
"32725",32725,"result.12100",5,0,5,0
"32726",32726,"result.12101",5,0,5,0
"32727",32727,"result.12102",5,0,5,0
"32728",32728,"result.12103",5,0,5,0
"32729",32729,"result.12104",5,0,5,0
"32730",32730,"result.12105",5,0,5,0
"32731",32731,"result.12106",5,0,5,0
"32732",32732,"result.12107",5,0,5,0
"32733",32733,"result.12108",5,0,5,0
"32734",32734,"result.12109",5,0,5,0
"32735",32735,"result.12110",5,0,5,0
"32736",32736,"result.12111",5,0,5,0
"32737",32737,"result.12112",5,0,5,0
"32738",32738,"result.12113",5,0,5,0
"32739",32739,"result.12114",5,0,5,0
"32740",32740,"result.12115",5,0,5,0
"32741",32741,"result.12116",5,0,5,0
"32742",32742,"result.12117",5,0,5,0
"32743",32743,"result.12118",5,0,5,0
"32744",32744,"result.12119",5,0,5,0
"32745",32745,"result.12120",5,0,5,0
"32746",32746,"result.12121",5,0,5,0
"32747",32747,"result.12122",5,0,5,0
"32748",32748,"result.12123",5,0,5,0
"32749",32749,"result.12124",5,0,5,0
"32750",32750,"result.12125",5,0,5,0
"32751",32751,"result.12126",5,0,5,0
"32752",32752,"result.12127",5,0,5,0
"32753",32753,"result.12128",5,0,5,0
"32754",32754,"result.12129",5,0,5,0
"32755",32755,"result.12130",5,0,5,0
"32756",32756,"result.12131",5,0,5,0
"32757",32757,"result.12132",5,0,5,0
"32758",32758,"result.12133",5,0,5,0
"32759",32759,"result.12134",5,0,5,0
"32760",32760,"result.12135",5,0,5,0
"32761",32761,"result.12136",5,0,5,0
"32762",32762,"result.12137",5,0,5,0
"32763",32763,"result.12138",5,0,5,0
"32764",32764,"result.12139",5,0,5,0
"32765",32765,"result.12140",5,0,5,0
"32766",32766,"result.12141",5,0,5,0
"32767",32767,"result.12142",5,0,5,0
"32768",32768,"result.12143",5,0,5,0
"32769",32769,"result.12144",5,0,5,0
"32770",32770,"result.12145",5,0,5,0
"32771",32771,"result.12146",5,0,5,0
"32772",32772,"result.12147",5,0,5,0
"32773",32773,"result.12148",5,0,5,0
"32774",32774,"result.12149",5,0,5,0
"32775",32775,"result.12150",5,0,5,0
"32776",32776,"result.12151",5,0,5,0
"32777",32777,"result.12152",5,0,5,0
"32778",32778,"result.12153",5,0,5,0
"32779",32779,"result.12154",5,0,5,0
"32780",32780,"result.12155",5,0,5,0
"32781",32781,"result.12156",5,0,5,0
"32782",32782,"result.12157",5,0,5,0
"32783",32783,"result.12158",5,0,5,0
"32784",32784,"result.12159",5,0,5,0
"32785",32785,"result.12160",5,0,5,0
"32786",32786,"result.12161",5,0,5,0
"32787",32787,"result.12162",5,0,5,0
"32788",32788,"result.12163",5,0,5,0
"32789",32789,"result.12164",5,0,5,0
"32790",32790,"result.12165",5,0,5,0
"32791",32791,"result.12166",5,0,5,0
"32792",32792,"result.12167",5,0,5,0
"32793",32793,"result.12168",5,0,5,0
"32794",32794,"result.12169",5,0,5,0
"32795",32795,"result.12170",5,0,5,0
"32796",32796,"result.12171",5,0,5,0
"32797",32797,"result.12172",5,0,5,0
"32798",32798,"result.12173",5,0,5,0
"32799",32799,"result.12174",5,0,5,0
"32800",32800,"result.12175",5,0,5,0
"32801",32801,"result.12176",5,0,5,0
"32802",32802,"result.12177",5,0,5,0
"32803",32803,"result.12178",5,0,5,0
"32804",32804,"result.12179",5,0,5,0
"32805",32805,"result.12180",5,0,5,0
"32806",32806,"result.12181",5,0,5,0
"32807",32807,"result.12182",5,0,5,0
"32808",32808,"result.12183",5,0,5,0
"32809",32809,"result.12184",5,0,5,0
"32810",32810,"result.12185",5,0,5,0
"32811",32811,"result.12186",5,0,5,0
